Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,90358,2022-02-24,-0.082941608,-0.025714552,-0.025068679,21,100
Market-Adjusted Model,90361,2022-02-24,0.2159807961,0.2596726356,0.2738537246,21,100
Market-Adjusted Model,90366,2022-02-24,0.0916334747,0.1492265844,0.1495064032,21,100
Market-Adjusted Model,90371,2022-02-24,-0.190307857,-0.110365023,-0.132434928,21,100
Market-Adjusted Model,90373,2022-02-24,-0.057737903,0.0014513986,0.0001350253,21,100
Market-Adjusted Model,90376,2022-02-24,-0.07364526,-0.017016667,-0.015772331,21,100
Market-Adjusted Model,90377,2022-02-24,-0.141153722,-0.080807469,-0.083280793,21,100
Market-Adjusted Model,90383,2022-02-24,-0.20382998,-0.167109794,-0.145957052,21,100
Market-Adjusted Model,90384,2022-02-24,-0.324324313,-0.308930226,-0.296395311,12,100
Market-Adjusted Model,90386,2022-02-24,0.3870496041,0.4006984336,0.4449225326,21,100
Market-Adjusted Model,90389,2022-02-24,-0.066011204,-0.009407633,-0.008138276,21,100
Market-Adjusted Model,90390,2022-02-24,-0.033591493,0.0236393136,0.0242814359,21,100
Market-Adjusted Model,90394,2022-02-24,-0.039282669,0.0270846197,0.0185902597,21,100
Market-Adjusted Model,90396,2022-02-24,-0.030796384,0.0282184724,0.0270765446,21,100
Market-Adjusted Model,90400,2022-02-24,-0.080000001,-0.015780954,-0.022127072,21,100
Market-Adjusted Model,90401,2022-02-24,-0.092559793,-0.038005654,-0.034686865,21,100
Market-Adjusted Model,90409,2022-02-24,0.0047181096,0.0657782503,0.0625910381,21,100
Market-Adjusted Model,90423,2022-02-24,0.1711939909,0.2333338809,0.2290669194,21,100
Market-Adjusted Model,90427,2022-02-24,-0.122070386,-0.052095542,-0.064197457,21,100
Market-Adjusted Model,90430,2022-02-24,0.0862423184,0.1482787836,0.1441152469,21,100
Market-Adjusted Model,90432,2022-02-24,-0.080996886,-0.014591467,-0.023123957,21,100
Market-Adjusted Model,90433,2022-02-24,0.104046206,0.1731134,0.1619191345,21,100
Market-Adjusted Model,90434,2022-02-24,-0.177017054,-0.134999399,-0.119144126,21,100
Market-Adjusted Model,90436,2022-02-24,0.0391077181,0.0996294127,0.0969806467,21,100
Market-Adjusted Model,90440,2022-02-24,-0.246297596,-0.208862523,-0.188424668,21,100
Market-Adjusted Model,90443,2022-02-24,0.3854839146,0.4106668447,0.4433568431,21,100
Market-Adjusted Model,90444,2022-02-24,0.1396917731,0.1984379854,0.1975647016,21,100
Market-Adjusted Model,90448,2022-02-24,0.0924221334,0.1468795901,0.150295062,21,100
Market-Adjusted Model,90454,2022-02-24,-0.068706046,-0.009702641,-0.010833118,21,100
Market-Adjusted Model,90455,2022-02-24,0.0085305505,0.0871007246,0.066403479,21,100
Market-Adjusted Model,90458,2022-02-24,0.0314315067,0.0905245085,0.0893044352,21,100
Market-Adjusted Model,90464,2022-02-24,-0.119191862,-0.062328109,-0.061318934,21,100
Market-Adjusted Model,90470,2022-02-24,-0.012401865,0.0445035525,0.0454710636,21,100
Market-Adjusted Model,90476,2022-02-24,0.0649351076,0.1272614819,0.1228080361,21,100
Market-Adjusted Model,90483,2022-02-24,-0.215777225,-0.141359579,-0.157904296,21,100
Market-Adjusted Model,90490,2022-02-24,-0.121612917,-0.054840202,-0.063739989,21,100
Market-Adjusted Model,90495,2022-02-24,0.0253048006,0.0842259083,0.0831777291,21,100
Market-Adjusted Model,90496,2022-02-24,0.1825520452,0.2495312349,0.2404249737,21,100
Market-Adjusted Model,90499,2022-02-24,0.0032254111,0.0496374966,0.0477165777,17,100
Market-Adjusted Model,90505,2022-02-24,-0.156284189,-0.092258292,-0.098411261,21,100
Market-Adjusted Model,90506,2022-02-24,-0.115226324,-0.052865661,-0.057353396,21,100
Market-Adjusted Model,90507,2022-02-24,0.0192307504,0.0761153045,0.0771036789,21,100
Market-Adjusted Model,90510,2022-02-24,-0.088092401,-0.034347056,-0.030219473,21,100
Market-Adjusted Model,90511,2022-02-24,-0.005875785,0.0520693485,0.0519971436,21,100
Market-Adjusted Model,90512,2022-02-24,-0.227679885,-0.185404599,-0.169806957,21,100
Market-Adjusted Model,90516,2022-02-24,-0.199241885,-0.147264387,-0.141368956,21,100
Market-Adjusted Model,90520,2022-02-24,-0.120335647,-0.063053103,-0.062462718,21,100
Market-Adjusted Model,90523,2022-02-24,-0.075368635,-0.018695781,-0.017495706,21,100
Market-Adjusted Model,90525,2022-02-24,0.0932911512,0.1476723935,0.1511640797,21,100
Market-Adjusted Model,90526,2022-02-24,-0.066741514,-0.009469476,-0.008868586,21,100
Market-Adjusted Model,90533,2022-02-24,0.2426471368,0.3051905208,0.3005200654,21,100
Market-Adjusted Model,90534,2022-02-24,-0.036950561,0.0224667028,0.0209223677,21,100
Market-Adjusted Model,90539,2022-02-24,-0.209063674,-0.162329943,-0.151190745,21,100
Market-Adjusted Model,90542,2022-02-24,0.4279877074,0.4410271338,0.4858606359,21,100
Market-Adjusted Model,90544,2022-02-24,-0.08857559,-0.034018772,-0.030702661,21,100
Market-Adjusted Model,90548,2022-02-24,0.1041009159,0.1642410896,0.1619738444,21,100
Market-Adjusted Model,90550,2022-02-24,-0.062450996,-0.005244014,-0.004578068,21,100
Market-Adjusted Model,90552,2022-02-24,-0.080842681,-0.026856331,-0.022969752,21,100
Market-Adjusted Model,90558,2022-02-24,0.037148342,0.1037649496,0.0950212706,21,100
Market-Adjusted Model,90562,2022-02-24,-0.074873247,0.0072445217,-0.017000318,21,100
Market-Adjusted Model,90563,2022-02-24,-0.066121352,-0.008631619,-0.008248424,21,100
Market-Adjusted Model,90564,2022-02-24,-0.050058562,0.008116085,0.0078143667,21,100
Market-Adjusted Model,90568,2022-02-24,0.0868965686,0.1447273692,0.1447694971,21,100
Market-Adjusted Model,90569,2022-02-24,0.0184761103,0.0814083569,0.0763490389,21,100
Market-Adjusted Model,90590,2022-02-24,-0.022584637,0.0383637871,0.0352882914,21,100
Market-Adjusted Model,90591,2022-02-24,-0.059614283,-0.000330444,-0.001741354,21,100
Market-Adjusted Model,90595,2022-02-24,-0.274138785,-0.203169496,-0.216265856,21,100
Market-Adjusted Model,90600,2022-02-24,-0.024608498,0.035183477,0.0332644304,21,100
Market-Adjusted Model,90601,2022-02-24,-0.060946836,-0.004237612,-0.003073907,21,100
Market-Adjusted Model,90603,2022-02-24,-0.078784943,-0.019114121,-0.020912015,21,100
Market-Adjusted Model,90604,2022-02-24,-0.136986334,-0.077607566,-0.079113406,21,100
Market-Adjusted Model,90605,2022-02-24,0.230623723,0.2705095843,0.2884966515,21,100
Market-Adjusted Model,90607,2022-02-24,-0.053283934,0.0045630736,0.0045889945,21,100
Market-Adjusted Model,90608,2022-02-24,0.0549450042,0.1327901335,0.1128179327,21,100
Market-Adjusted Model,90611,2022-02-24,0.0796670531,0.1351657504,0.1375399816,21,100
Market-Adjusted Model,90612,2022-02-24,-0.055058496,0.0022025065,0.0028144327,21,100
Market-Adjusted Model,90618,2022-02-24,0.1035784616,0.1713894392,0.1614513902,21,100
Market-Adjusted Model,90619,2022-02-24,-0.06979644,-0.010784668,-0.011923512,21,100
Market-Adjusted Model,90620,2022-02-24,-0.046963555,0.010278818,0.0109093739,21,100
Market-Adjusted Model,90621,2022-02-24,-0.031998108,0.0298255127,0.0258748201,21,100
Market-Adjusted Model,90622,2022-02-24,0.0031949234,0.0627693231,0.0610678519,21,100
Market-Adjusted Model,90623,2022-02-24,-0.018166901,0.0421528004,0.0397060277,21,100
Market-Adjusted Model,90624,2022-02-24,-0.034105034,0.0275374795,0.0237678948,21,100
Market-Adjusted Model,90630,2022-02-24,0.3180432328,0.3578214188,0.3759161614,21,100
Market-Adjusted Model,90634,2022-02-24,-0.123140398,-0.063770494,-0.065267469,21,100
Market-Adjusted Model,90636,2022-02-24,-0.01412063,0.0527407421,0.0437522981,21,100
Market-Adjusted Model,90637,2022-02-24,0.1801946955,0.2393872168,0.238067624,21,100
Market-Adjusted Model,90640,2022-02-24,0.1282052096,0.2239756691,0.1860781381,21,100
Market-Adjusted Model,90646,2022-02-24,-0.089313992,-0.032531914,-0.031441063,21,100
Market-Adjusted Model,90648,2022-02-24,0.0145196528,0.0737081852,0.0723925813,21,100
Market-Adjusted Model,90664,2022-02-24,-0.046882733,0.0218344148,0.0109901959,21,100
Market-Adjusted Model,90672,2022-02-24,0.1015625313,0.1800778712,0.1594354598,21,100
Market-Adjusted Model,90675,2022-02-24,-0.089852639,-0.034685078,-0.031979711,21,100
Market-Adjusted Model,90679,2022-02-24,-0.069569303,-0.012024948,-0.011696375,21,100
Market-Adjusted Model,90680,2022-02-24,-0.005112494,0.0589790616,0.0527604342,21,100
Market-Adjusted Model,90682,2022-02-24,-0.098191186,-0.036988706,-0.040318257,21,100
Market-Adjusted Model,90685,2022-02-24,-0.003556802,0.053863958,0.0543161265,21,100
Market-Adjusted Model,90689,2022-02-24,-0.12892352,-0.079578591,-0.071050591,21,100
Market-Adjusted Model,90695,2022-02-24,0.1238738777,0.1935394238,0.1817468062,21,100
Market-Adjusted Model,90701,2022-02-24,-0.193849632,-0.152866465,-0.135976703,21,100
Market-Adjusted Model,90706,2022-02-24,-0.220919979,-0.170121682,-0.16304705,21,100
Market-Adjusted Model,90708,2022-02-24,-0.096125387,-0.037613469,-0.038252459,21,100
Market-Adjusted Model,90710,2022-02-24,-0.0192605,0.040496278,0.0386124286,21,100
Market-Adjusted Model,90715,2022-02-24,-0.056930123,0.0115528864,0.0009428057,21,100
Market-Adjusted Model,90716,2022-02-24,0.1468354261,0.2007606498,0.2047083546,21,100
Market-Adjusted Model,90718,2022-02-24,-0.003749369,0.0550224454,0.0541235597,21,100
Market-Adjusted Model,90720,2022-02-24,0.0655059772,0.134312831,0.1233789058,21,100
Market-Adjusted Model,90724,2022-02-24,0.3787721264,0.399120987,0.436645055,21,100
Market-Adjusted Model,90729,2022-02-24,-0.077921022,-0.021625195,-0.020048094,21,100
Market-Adjusted Model,90731,2022-02-24,-0.031239884,0.0270860278,0.0266330444,21,100
Market-Adjusted Model,90734,2022-02-24,0.1065131917,0.1667938212,0.1643861203,21,100
Market-Adjusted Model,90735,2022-02-24,0.0522598681,0.1117328005,0.1101327966,21,100
Market-Adjusted Model,90744,2022-02-24,-0.133556605,-0.08055495,-0.075683676,21,100
Market-Adjusted Model,90751,2022-02-24,0.0047431219,0.0862800291,0.0626160504,21,100
Market-Adjusted Model,90753,2022-02-24,-0.020376375,0.0392822299,0.0374965532,21,100
Market-Adjusted Model,90755,2022-02-24,0.0433995973,0.1013135416,0.1012725258,21,100
Market-Adjusted Model,90756,2022-02-24,-0.0535405,0.0068140337,0.0043324282,21,100
Market-Adjusted Model,90765,2022-02-24,-0.075689022,-0.015546312,-0.017816094,21,100
Market-Adjusted Model,90766,2022-02-24,-0.057952941,0.0042662077,-0.000080013,21,100
Market-Adjusted Model,90767,2022-02-24,-0.083589753,-0.01880115,-0.025716825,21,100
Market-Adjusted Model,90768,2022-02-24,-0.010257339,0.0476725197,0.0476155891,21,100
Market-Adjusted Model,90769,2022-02-24,-0.050777769,0.0105102014,0.0070951599,21,100
Market-Adjusted Model,90770,2022-02-24,-0.048397341,0.0119708017,0.0094755878,21,100
Market-Adjusted Model,90771,2022-02-24,-0.022148394,0.0358074594,0.0357245343,21,100
Market-Adjusted Model,90773,2022-02-24,-0.035801949,0.0235704779,0.02207098,21,100
Market-Adjusted Model,90775,2022-02-24,-0.048725785,0.0179466419,0.0091471437,21,100
Market-Adjusted Model,90776,2022-02-24,-0.168794885,-0.113648331,-0.110921956,21,100
Market-Adjusted Model,90783,2022-02-24,1.2016078813,1.0657356264,1.2594808099,21,100
Market-Adjusted Model,90790,2022-02-24,-0.047156662,0.0114059985,0.0107162661,21,100
Market-Adjusted Model,90794,2022-02-24,-0.045697461,0.0181469795,0.0121754674,21,100
Market-Adjusted Model,90796,2022-02-24,0.1812936038,0.229068234,0.2391665323,21,100
Market-Adjusted Model,90803,2022-02-24,-0.213483137,-0.133923164,-0.155610208,21,100
Market-Adjusted Model,90805,2022-02-24,-0.110953534,-0.051371437,-0.053080605,21,100
Market-Adjusted Model,90806,2022-02-24,-0.113938374,-0.054652019,-0.056065446,21,100
Market-Adjusted Model,90808,2022-02-24,-0.077307839,-0.005625321,-0.01943491,21,100
Market-Adjusted Model,90825,2022-02-24,0.0258939601,0.0884001338,0.0837668886,21,100
Market-Adjusted Model,90827,2022-02-24,-0.062220298,-0.004652661,-0.00434737,21,100
Market-Adjusted Model,90829,2022-02-24,0.3335827661,0.3558501533,0.3914556947,21,100
Market-Adjusted Model,90834,2022-02-24,0.002432117,0.061762841,0.0603050455,21,100
Market-Adjusted Model,90835,2022-02-24,-0.102307105,-0.047247091,-0.044434176,21,100
Market-Adjusted Model,90837,2022-02-24,-0.089487519,-0.03272631,-0.03161459,21,100
Market-Adjusted Model,90839,2022-02-24,-0.017587099,0.0413501943,0.0402858297,21,100
Market-Adjusted Model,90850,2022-02-24,-0.074615788,-0.018222273,-0.016742859,21,100
Market-Adjusted Model,90853,2022-02-24,-0.02506429,0.0382439747,0.032808639,21,100
Market-Adjusted Model,90856,2022-02-24,-0.030115097,0.0363266565,0.0277578313,21,100
Market-Adjusted Model,90857,2022-02-24,-0.170746675,-0.117111173,-0.112873746,21,100
Market-Adjusted Model,90866,2022-02-24,-0.134365097,-0.080397444,-0.076492168,21,100
Market-Adjusted Model,90868,2022-02-24,-0.130725196,-0.076744002,-0.072852268,21,100
Market-Adjusted Model,90870,2022-02-24,0.0773732487,0.1371763964,0.1352461772,21,100
Market-Adjusted Model,90871,2022-02-24,0.0464899949,0.1200563424,0.1043629234,21,100
Market-Adjusted Model,90875,2022-02-24,-0.056420234,0.0114371834,0.0014526945,21,100
Market-Adjusted Model,90878,2022-02-24,-0.055631249,0.002289548,0.0022416795,21,100
Market-Adjusted Model,90880,2022-02-24,-0.13257992,-0.075189426,-0.074706991,21,100
Market-Adjusted Model,90882,2022-02-24,-0.05948374,-0.001356577,-0.001610811,21,100
Market-Adjusted Model,90884,2022-02-24,-0.015575215,0.0433752401,0.0422977138,21,100
Market-Adjusted Model,90885,2022-02-24,-0.030496142,0.0445855424,0.0273767867,21,100
Market-Adjusted Model,90886,2022-02-24,-0.005323168,0.0546945275,0.0525497607,21,100
Market-Adjusted Model,90890,2022-02-24,0.0041089191,0.0619974346,0.0619818476,21,100
Market-Adjusted Model,90892,2022-02-24,-0.035885535,0.0216375834,0.021987394,21,100
Market-Adjusted Model,90899,2022-02-24,0.0052355951,0.0705877667,0.0631085236,21,100
Market-Adjusted Model,90902,2022-02-24,-0.085690567,-0.025290975,-0.027817638,21,100
Market-Adjusted Model,90907,2022-02-24,0.0229008377,0.1215536379,0.0807737662,21,100
Market-Adjusted Model,90913,2022-02-24,-0.085515389,-0.025736301,-0.027642461,21,100
Market-Adjusted Model,90917,2022-02-24,-0.079497934,-0.007029407,-0.021625005,21,100
Market-Adjusted Model,90919,2022-02-24,-0.075770566,-0.018232714,-0.017897638,21,100
Market-Adjusted Model,90922,2022-02-24,-0.033304302,0.023185686,0.0245686263,21,100
Market-Adjusted Model,90925,2022-02-24,-0.081500348,-0.022581037,-0.023627419,21,100
Market-Adjusted Model,90926,2022-02-24,-0.049555255,0.0216652545,0.0083176734,21,100
Market-Adjusted Model,90927,2022-02-24,-0.066056968,-0.009862127,-0.00818404,21,100
Market-Adjusted Model,90928,2022-02-24,0.0216058881,0.0796578308,0.0794788166,21,100
Market-Adjusted Model,90930,2022-02-24,0.2321900087,0.2740239999,0.2900629372,21,100
Market-Adjusted Model,90934,2022-02-24,0.1613606103,0.2108700125,0.2192335389,21,100
Market-Adjusted Model,90935,2022-02-24,-0.043496654,0.0167141657,0.0143762749,21,100
Market-Adjusted Model,90936,2022-02-24,0.0577430618,0.1157167807,0.1156159903,21,100
Market-Adjusted Model,90943,2022-02-24,0.0863941966,0.1471643926,0.1442671251,21,100
Market-Adjusted Model,90949,2022-02-24,-0.059294398,-0.003096923,-0.00142147,21,100
Market-Adjusted Model,90950,2022-02-24,0.0849514389,0.1550528201,0.1428243674,21,100
Market-Adjusted Model,90952,2022-02-24,-0.112498131,-0.053139341,-0.054625203,21,100
Market-Adjusted Model,90955,2022-02-24,0.0928571475,0.1710396283,0.150730076,21,100
Market-Adjusted Model,90961,2022-02-24,-0.040019508,0.0168411372,0.0178534201,21,100
Market-Adjusted Model,90963,2022-02-24,-0.129288076,-0.069592853,-0.071415148,21,100
Market-Adjusted Model,90965,2022-02-24,0.133720937,0.2310855074,0.1915938655,21,100
Market-Adjusted Model,90971,2022-02-24,-0.158150135,-0.094969065,-0.100277207,21,100
Market-Adjusted Model,90973,2022-02-24,-0.083129619,-0.024549294,-0.025256691,21,100
Market-Adjusted Model,90976,2022-02-24,0.4968749663,0.5694343608,0.5547478949,21,100
Market-Adjusted Model,90978,2022-02-24,0.2975154652,0.3539137677,0.3553883937,21,100
Market-Adjusted Model,90979,2022-02-24,-0.231271965,-0.178346444,-0.173399037,21,100
Market-Adjusted Model,90983,2022-02-24,0.0392958433,0.0965852762,0.0971687719,21,100
Market-Adjusted Model,90986,2022-02-24,-1.327463E-9,0.0583430726,0.0578729272,21,100
Market-Adjusted Model,90988,2022-02-24,0.3658537185,0.3881457613,0.423726647,21,100
Market-Adjusted Model,90989,2022-02-24,0.1903226381,0.2503099832,0.2481955667,21,100
Market-Adjusted Model,90993,2022-02-24,0.0154400878,0.0764779655,0.0733130163,21,100
Market-Adjusted Model,90998,2022-02-24,-0.036260586,0.0219362551,0.0216123422,21,100
Market-Adjusted Model,90999,2022-02-24,0.5186609586,0.4992134013,0.5765338871,21,100
Market-Adjusted Model,91001,2022-02-24,-0.01425632,0.043731094,0.0436166084,21,100
Market-Adjusted Model,91002,2022-02-24,-0.108800818,-0.053252979,-0.05092789,21,100
Market-Adjusted Model,91004,2022-02-24,-0.06143756,-0.003582629,-0.003564631,21,100
Market-Adjusted Model,91005,2022-02-24,-0.0844368,-0.025038453,-0.026563871,21,100
Market-Adjusted Model,91006,2022-02-24,-0.004526816,0.0544950254,0.0533461122,21,100
Market-Adjusted Model,91007,2022-02-24,-0.03938702,0.0204723237,0.0184859085,21,100
Market-Adjusted Model,91008,2022-02-24,-0.014622875,0.044936793,0.0432500532,21,100
Market-Adjusted Model,91009,2022-02-24,-0.026495682,0.0332380144,0.0313772463,21,100
Market-Adjusted Model,91010,2022-02-24,-0.056005987,0.0015952861,0.0018669416,21,100
Market-Adjusted Model,91015,2022-02-24,-0.074191921,-0.016600062,-0.016318992,21,100
Market-Adjusted Model,91021,2022-02-24,0.1086956082,0.1792894508,0.1665685367,21,100
Market-Adjusted Model,91038,2022-02-24,0.3784616286,0.4803169057,0.4363345572,21,100
Market-Adjusted Model,91041,2022-02-24,-0.043142628,0.0328831497,0.0147303003,21,100
Market-Adjusted Model,91044,2022-02-24,0.0778032349,0.1369839737,0.1356761635,21,100
Market-Adjusted Model,91047,2022-02-24,-0.040346895,0.0159425268,0.0175260337,21,100
Market-Adjusted Model,91052,2022-02-24,-0.043131302,0.0151464667,0.014741627,21,100
Market-Adjusted Model,91053,2022-02-24,-0.037143028,0.0207400605,0.0207299004,21,100
Market-Adjusted Model,91055,2022-02-24,-0.075208396,-0.018249458,-0.017335467,21,100
Market-Adjusted Model,91065,2022-02-24,-0.154641518,-0.089854091,-0.096768589,21,100
Market-Adjusted Model,91068,2022-02-24,0.0059438145,0.0785652425,0.063816743,21,100
Market-Adjusted Model,91076,2022-02-24,-0.004666645,0.0622512844,0.0532062836,21,100
Market-Adjusted Model,91080,2022-02-24,0.0254525123,0.1020205113,0.0833254408,21,100
Market-Adjusted Model,91082,2022-02-24,-0.021887803,0.0486877783,0.0359851253,21,100
Market-Adjusted Model,91083,2022-02-24,0.0228448871,0.0823803975,0.0807178156,21,100
Market-Adjusted Model,91086,2022-02-24,0.0108108045,0.0958937378,0.068683733,21,100
Market-Adjusted Model,91090,2022-02-24,-0.291731189,-0.258735945,-0.233858261,21,100
Market-Adjusted Model,91095,2022-02-24,0.0526316061,0.1160701242,0.1105045347,21,100
Market-Adjusted Model,91103,2022-02-24,-0.248345092,-0.196242998,-0.190472164,21,100
Market-Adjusted Model,91106,2022-02-24,-0.053215898,0.0031944811,0.0046570309,21,100
Market-Adjusted Model,91111,2022-02-24,0.0341023221,0.093103394,0.0919752506,21,100
Market-Adjusted Model,91112,2022-02-24,-0.117862313,-0.058898859,-0.059989384,21,100
Market-Adjusted Model,91114,2022-02-24,-0.036784739,0.0275120755,0.0210881895,21,100
Market-Adjusted Model,91119,2022-02-24,-0.02124185,0.0422595618,0.0366310788,21,100
